anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,next_airing_episode_at,next_episode_number,collected_at,data_source
173333,57827.0,Mashin Souzouden Wataru,MASHIN CREATOR WATARU,魔神創造伝ワタル,Mashin Souzouden Wataru,TV,24.0,24.0,FINISHED,ORIGINAL,WINTER 2025,2025,Sunrise;Bandai Namco Pictures;Bandai Namco Filmworks;TV Tokyo,Bandai Namco Pictures,Action;Adventure;Comedy;Fantasy;Mecha;Sci-Fi,Kids;Super Robot;Primarily Child Cast;Male Protagonist;VTuber;Isekai,,54.0,64.0,0,0,690,0,690,12,103,105,20,97,365,2025-01-12,2025-06-22,,,"A new entry in the <i>Mashin Eiyuuden Wataru</i> series, in which the main character, fourth grader Wataru Hoshibe, appears as a RyuTuber aiming to become a superstar, and battles with his partner Ryuujinmaru in an alternate world of floating blocks to defeat the last boss “Enjoda”.<br><br>  (Source: Oricon, translated)",JP,True,#魔神創造伝ワタル,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173333-lqvM2Ya74nN9.jpg,#e4ae43,https://s4.anilist.co/file/anilistcdn/media/anime/banner/173333-Q1FFyjucXfqN.jpg,youtube,_gpO_gSTgrE,Wataru Hoshibe;Kakeru Amabe;Offline;Maro;Ryunryun,Hajime Yatate (Original Creator);Yumi Kamakura (Director);Youichi Katou (Series Composition);Mayuko Nakano (Character Design);Yoshinori Yumoto (Character Design),Twitter;Official Site;YouTube,False,MACHINE GENESIS WATARU;วาตารุ ผู้สร้างเทพจักรกล,https://anilist.co/anime/173333,1763720507,0,0,2025-11-22T04:12:42.746481+00:00,anilist
182333,59980.0,Doraemon: Nobita no E Sekai Monogatari,,映画ドラえもん のび太の絵世界物語,Doraemon: Nobita no E Sekai Monogatari,MOVIE,1.0,105.0,FINISHED,MANGA,WINTER 2025,2025,Shogakukan;Shin-Ei Animation;Shin-Ei Animation;Asatsu DK;TV Asahi,Shin-Ei Animation,Action;Adventure;Fantasy,Kids,,66.0,77.0,0,0,676,0,676,20,51,199,6,26,394,2025-03-07,2025-03-07,,,"Doraemon, Nobita, and friends enter a painting into a medieval European world. In the painting, they meet Claire and Milo, children from the country of Artoria. They also encounter a small demon with wings named Chai. Together, they face a powerful enemy for a legendary jewel. <br><br> (Source: Anime News Network)",JP,True,#映画ドラえもん #のび太の絵世界物語,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182333-t7cPjoPHHPBp.png,#e48635,,youtube,EAhXv49oI3E,Nobita Nobi;Doraemon;Shizuka Minamoto;Suneo Honekawa;Takeshi Gouda,F. Fujio Fujiko (Original Creator);Yukiyo Teramoto (Director);Koushi Itou (Script);Takayuki Hattori (Music);AIMYON (Theme Song Performance (ED)),Official Site;Twitter,False,Doraemon: The Tale of Nobita's Picture World,https://anilist.co/anime/182333,1763719517,0,0,2025-11-22T04:12:42.746503+00:00,anilist
182877,60094.0,Kankin Kuiki Level X 2nd Season,Lockdown Zone: Level X Season 2,監禁区域レベルX 続編,Kankin Kuiki Level X 2nd Season,TV_SHORT,6.0,13.0,FINISHED,MANGA,WINTER 2025,2025,AnimationID;Imagica Infos,AnimationID;Imagica Infos,Horror;Mystery,Zombie;Time Loop;Survival;Witch;Flash,,58.0,63.0,0,0,665,0,665,8,65,264,9,31,296,2025-02-22,2025-03-29,,,A sequel to <i>Kankin Kuiki Level X</i>.,JP,True,#監禁区域レベルX,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182877-In2sD6eEJdvw.png,,,youtube,7UQQhp-wfbk,Shuhei Murosaka;Ryoka Tsurumi,Remy Oishi (Original Story),Official Site,False,Lockdown Zone: Level X Sequel,https://anilist.co/anime/182877,1763719402,0,0,2025-11-22T04:12:42.746520+00:00,anilist
186207,60782.0,Itsuka no Watashi yori,,いつかの私より,Itsuka no Watashi yori,ONA,1.0,2.0,FINISHED,ORIGINAL,WINTER 2025,2025,FLAT STUDIO,FLAT STUDIO,Slice of Life,Female Protagonist;School;Advertisement,,61.0,68.0,0,0,596,0,596,6,16,340,1,23,216,2025-01-17,2025-01-17,,,"A short directed by loundraw. Made as a collaboration between Z-Kai Group, loundraw, and FLAT STUDIO. ",JP,True,#いつかの私より,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186207-wXRSveC72nUP.png,#e49343,,youtube,yow8PBNcINU,Misato;Kai,loundraw (Director);loundraw (Character Design);loundraw (Art Director);Suiren Akizuki (Color Design);Koki Nakano (Music),YouTube,False,Whispers of Tomorrow;Ｚ会グループ × loundraw × FLAT STUDIO　応援ムービー,https://anilist.co/anime/186207,1763718297,0,0,2025-11-22T04:12:42.746538+00:00,anilist
185779,61353.0,Hametsu no Yuuwaku,,ハメツの誘惑,Hametsu no Yuuwaku,OVA,,20.0,RELEASING,ORIGINAL,WINTER 2025,2025,Nur,Nur,Hentai,Inseki;Teacher;Public Sex;School;Cunnilingus;Masturbation;Squirting;Nudity;Trains,,55.0,63.0,0,0,569,0,569,26,150,62,59,20,278,2025-03-28,,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185779-uzQoDrD3Sy6r.png,#0d6bbb,,,,,Hikaru Kinohara (Character Design);Noji (Director);Ten Tenteke (Producer);PON (Script),,True,,https://anilist.co/anime/185779,1763718388,0,0,2025-11-22T04:12:42.746554+00:00,anilist
176432,,Thunderbolt Fantasy: Touriken Yuuki - Saishuushou,Thunderbolt Fantasy Sword Seekers -The Finale-,Thunderbolt Fantasy 東離劍遊紀 最終章,Thunderbolt Fantasy: Touriken Yuuki - Saishuushou,MOVIE,1.0,90.0,FINISHED,ORIGINAL,WINTER 2025,2025,Pili International Multimedia;Good Smile Company;Nitroplus,Pili International Multimedia,Action;Drama;Fantasy,Puppetry;Primarily Adult Cast;Swordplay;Demons;Martial Arts;Wuxia;Gore,,68.0,79.0,0,0,561,0,561,13,25,231,5,25,275,2025-02-21,2025-02-21,,,Theatrical follow-up to <i>Thunderbolt Fantasy: Touriken Yuuki 4</i>.,JP,True,#サンファン,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx176432-jqq2IZrjYaiZ.jpg,#c95d35,,youtube,gMe-poTxcyg,Xueya Lin;Buhuan Shang;Wuyao Lang;Fei Dan;Juan Can Yun,Gen Urobuchi (Original Plan);Gen Urobuchi (Chief Supervisor);Nitro Plus (Character Design);Shinov Mimori (Character Design);Namaniku ATK (Character Design),Twitter;Official Site;Crunchyroll,False,,https://anilist.co/anime/176432,1763720759,0,0,2025-11-22T04:12:42.746579+00:00,anilist
185648,60537.0,Monpoké,,モンポケ,Monpoké,ONA,10.0,5.0,FINISHED,VIDEO_GAME,WINTER 2025,2025,Fanworks,Fanworks,Comedy;Fantasy;Slice of Life,Animals;Coastal;Iyashikei;Chibi;Primarily Animal Cast;Episodic;Kids,,,59.0,0,0,540,0,540,5,38,75,13,34,380,2025-02-19,2025-04-16,,,"Pikachu arrives on Monpoké Island. There, the iconic 'mon will meet Dedenne, Ludicolo and many others.<br><br> (source: Crunchyroll, edited)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185648-NLFMKByKkNKx.png,#e4a150,,youtube,vmERQ5ECuVM,,Reiko Yoshida (Series Composition);Reiko Yoshida (Script),,False,,https://anilist.co/anime/185648,1763756844,0,0,2025-11-22T04:12:42.746595+00:00,anilist
185612,60045.0,The iDOLM@STER: Shiny Colors 2nd season - SHHis,,アイドルマスター シャイニーカラーズ 2nd season SHHis,The iDOLM@STER: Shiny Colors 2nd season - SHHis,OVA,1.0,20.0,FINISHED,VIDEO_GAME,WINTER 2025,2025,POLYGON PICTURES,POLYGON PICTURES,Music;Slice of Life,,,51.0,58.0,0,0,481,0,481,3,27,136,5,24,289,2025-03-28,2025-03-28,,,"A new episode included as a bonus in the ASOBI STORE special edition Blu-ray box, focusing on the SHHis unit.",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185612-k7OiD1ocpHMC.png,,,,,Nichika Nanakusa;Mikoto Aketa,Bandai-Namco Entertainment (Original Creator),,False,,https://anilist.co/anime/185612,1763756844,0,0,2025-11-22T04:12:42.746610+00:00,anilist
189893,60984.0,Sorairo Utility × BIRDIE WING: Golf Girls' Story Mini Anime,,空色ユーティリティ × BIRDIE WING スペシャルコラボ ミニアニメ,Sorairo Utility × BIRDIE WING: Golf Girls' Story Mini Anime,ONA,2.0,2.0,FINISHED,ORIGINAL,WINTER 2025,2025,Dou-Raku,Dou-Raku,Comedy;Sports,Crossover;Golf;Chibi,,52.0,57.0,0,0,479,0,479,3,23,249,5,18,184,2025-02-12,2025-02-13,,,A crossover between <i>Sorairo Utility</i> and <i>BIRDIE WING: Golf Girls' Story</i>.,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189893-7T1pZjLbwEie.png,#1aaed6,,youtube,Kg-DD21FAFE,Aoi Amawashi;Eve;Minami Aoba;Haruka Akane;Ayaka Hoshimi,Bandai Namco Pictures (Original Creator (BIRDIE WING: Golf Girls' Story));Tamami Ishikawa (Original Character Design (BIRDIE WING: Golf Girls' Story));Masashi Takagi (Original Character Design (BIRDIE WING: Golf Girls' Story));Mayumi Kimura (Original Character Design (BIRDIE WING: Golf Girls' Story));Yasuto Morioka (Original Character Design (BIRDIE WING: Golf Girls' Story)),YouTube;YouTube,False,,https://anilist.co/anime/189893,1763717186,0,0,2025-11-22T04:12:42.746630+00:00,anilist
184824,60642.0,Yuusha-chan no Bouken wa Owatte Shimatta!,,勇者ちゃんの冒険は終わってしまった！,Yuusha-chan no Bouken wa Owatte Shimatta!,OVA,,15.0,RELEASING,OTHER,WINTER 2025,2025,Mousou Senka,Mousou Senka,Hentai,Rape;Nudity,,51.0,57.0,0,0,450,0,450,24,123,52,41,25,209,2025-02-28,,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184824-UcbgUai3o3xd.png,#ae5de4,,,,Yuusha-chan,Meito Hoshina (Original Creator),,True,This Hero Girl's Adventure is OVER!,https://anilist.co/anime/184824,1763742331,0,0,2025-11-22T04:12:42.746644+00:00,anilist
192928,61327.0,Nomo no Kuni,The Land of NOMO,ノモの国,Nomo no Kuni,ONA,1.0,34.0,FINISHED,ORIGINAL,WINTER 2025,2025,monofilmo,monofilmo,Adventure;Fantasy;Mystery,Primarily Child Cast;Isekai;Travel;Coming of Age;Magic;Family Life;Kuudere;Female Protagonist;Shapeshifting;Animals,,57.0,67.0,0,0,396,0,396,3,15,120,4,14,243,2025-03-28,2025-03-28,,,"Once upon a time, there was a girl named “Sora”. She loved to sing, but one day, something happened that made her scared to sing in front of others. As days passed, she forgot how to sing, and even how to laugh. Then, one day, she and her little brother “Daichi” stumbled upon a mysterious pond.<br><br> At a pond called “Kagamiike”: Mirror Pond, Sora discovered a mystical butterfly glowing with aurora colors. As she watched it flutter freely, she suddenly felt a connection. The butterfly’s magical glow seemed to resonate with something deep inside her. Unable to resist, Sora reached out toward the butterfly. But she lost her balance and tumbled headfirst into the pond. Daichi, trying to help her, ended up falling in too...<br><br>  Beyond the surface of the Mirror Pond, a world of wonder and mystery awaited. As Sora and Daichi stared in amazement, a quirky girl named “Rococo” appeared before them. Before long, the three of them set off on an adventure through “The Land of NOMO”. Along t",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx192928-akbttQVo3Mdi.png,#bbd678,https://s4.anilist.co/file/anilistcdn/media/anime/banner/192928-wXHCIKra60al.jpg,youtube,2puErJ6wnmU,Sora;Daichi;Rococo;Natsuna;Kurokimono,Hiroaki Kubo (Original Story);Shio Momosaka (Director);Chiaki Kanno (Character Design);Shio Momosaka (Character Design);Chika Suzumura (Script),Official Site;YouTube,False,,https://anilist.co/anime/192928,1763729718,0,0,2025-11-22T04:12:42.746667+00:00,anilist
187514,61151.0,"Let's Roll, Cinnamoroll!","Let's Roll, Cinnamoroll!",レッツロール！シナモロール,"Let's Roll, Cinnamoroll!",ONA,12.0,4.0,FINISHED,ORIGINAL,WINTER 2025,2025,qmotri;Sanrio,qmotri,Slice of Life,Animals;Primarily Animal Cast;Kids;Stop Motion,,,75.0,0,0,269,0,269,6,32,68,4,18,147,2025-03-06,2025-05-22,,,A new stop motion animation featuring Cinnamoroll and his friends' daily lives in Shukuru Town.,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187514-NvIkv0KVoYBF.jpg,#50c9e4,,youtube,fc3tnhqARok,Cinnamoroll;Mocha;Narrator;Cappuccino;Chiffon,Kensuke Natsukawa (Director);Mitsuo Shionaga (Sound Director);Miho Tsujibayashi (Music);Tarou Nagata (Music Producer);Yuuko Hato (Producer),YouTube;Twitter;TikTok,False,,https://anilist.co/anime/187514,1763729718,0,0,2025-11-22T04:12:42.746687+00:00,anilist
187507,59458.0,Duel Masters LOST: Gekka no Shinigami,,Duel Masters LOST ～月下の死神～,Duel Masters LOST: Gekka no Shinigami,ONA,4.0,23.0,FINISHED,MANGA,WINTER 2025,2025,J.C.STAFF,J.C.STAFF,Adventure;Supernatural,,,,59.0,0,0,210,0,210,3,26,43,4,21,116,2024-12-21,2025-02-28,,,Sequel to <i>Duel Masters LOST: Tsuioku no Suishou</i>.,JP,True,#デュエマLOST,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187507-QqJ6HlOm65Iy.png,#5d86e4,,,,Kyoushirou Kokujou;Jashin-kun;Win Kirifuda;Niika,Shigenobu Matsumoto (Original Creator);You Kanebayashi (Original Character Design);Toshinori Fukushima (Director);Youichi Katou (Series Composition);Chikara Hashizume  (Character Design),Official Site;YouTube;Twitter,False,,https://anilist.co/anime/187507,1763631166,0,0,2025-11-22T04:12:42.746706+00:00,anilist
185901,61040.0,Trust,,Trust,Trust,ONA,1.0,10.0,FINISHED,ORIGINAL,WINTER 2025,2025,POLYGON PICTURES,POLYGON PICTURES,Mystery;Sci-Fi,,,,50.0,0,0,135,0,135,1,9,22,2,14,88,2025-03-09,2025-03-09,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185901-iRIID6SJ3ugs.png,,,,,,Kazuma Shimizu (Chief Director);Chizuru Kakimoto (Director);Tomofumi Inoue (Director);Kana Tachibana (CG Supervisor);Yasushi Nagura (Sound Director),Official Site,False,Young Animator Training Project 2025;Anime no Tane 2025,https://anilist.co/anime/185901,1763631658,0,0,2025-11-22T04:12:42.746723+00:00,anilist
185539,61016.0,Alps no Roujin Heidi no Ojii-san,,アルプスの老人ハイジのおじいさん,Alps no Roujin Heidi no Ojii-san,ONA,12.0,1.0,FINISHED,OTHER,WINTER 2025,2025,DLE,DLE,Comedy,,,,42.0,0,0,113,0,113,0,8,36,1,17,51,2024-12-18,2025-03-12,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185539-57P8xM9whe1b.png,#e4bb28,,youtube,gDQ_PdAbh88,Heidi;Alm-Onji;Peter;Klara Sesemann;Joseph,Johanna Spyri (Original Creator);Tanigawa Sorosoro (Director);Tanigawa Sorosoro (Editing);Tanigawa Sorosoro (Script),TikTok;Instagram;Twitter;YouTube;Official Site;YouTube,False,,https://anilist.co/anime/185539,1763631790,0,0,2025-11-22T04:12:42.746743+00:00,anilist
185898,61038.0,Galaxy Apartment★Cosmo Hills,,ギャラクシーアパート★コスモヒルズ,Galaxy Apartment★Cosmo Hills,ONA,1.0,10.0,FINISHED,ORIGINAL,WINTER 2025,2025,Seven Arcs,Seven Arcs,Drama;Sci-Fi,Aliens;Space,,,55.0,0,0,110,0,110,0,8,41,2,14,45,2025-03-09,2025-03-09,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185898-NnuSreMijs7g.png,#d6d61a,,,,,Yui Kinoshita (Original Creator);Kanae Aoki (Director);Yui Kinoshita (Character Design);Eiji Kashikawa (Art Director);Reina Tsukakoshi (Art Board),Official Site,False,Young Animator Training Project 2025;Anime no Tane 2025,https://anilist.co/anime/185898,1762681422,0,0,2025-11-22T04:12:42.746762+00:00,anilist
185900,61039.0,Hoshi no Kodomo to Hajimari no Ki,,星の子どもとはじまりの樹,Hoshi no Kodomo to Hajimari no Ki,ONA,1.0,9.0,FINISHED,ORIGINAL,WINTER 2025,2025,Buemon,Buemon,Fantasy,,,,46.0,0,0,105,0,105,0,9,34,2,11,49,2025-03-09,2025-03-09,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185900-c5hOndo2zcNd.png,#78c950,,,,,Yoshiki Shichigosan (Director);Hiroyuki Horiuchi (Character Design);Masashi Kokubo (Visual Director);Junichi  Taniguchi  (Art Director);Masashi Kokubo (Director of Photography),Official Site,False,Young Animator Training Project 2025;Anime no Tane 2025;Yume no Shima;夢の島;Sora and the Big Tree,https://anilist.co/anime/185900,1763631658,0,0,2025-11-22T04:12:42.746781+00:00,anilist
185903,61041.0,Dive In!,,Dive In！,Dive In!,ONA,1.0,10.0,FINISHED,ORIGINAL,WINTER 2025,2025,Lesprit,Lesprit,Drama,No Dialogue;Family Life,,,50.0,0,0,91,0,91,0,7,31,3,13,37,2025-03-09,2025-03-09,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185903-sTZFMXJGnwu4.png,#285d93,,,,,Arisa Okada (Director);Erika Okada (Assistant Director);Arisa Okada (Character Design);Yumiko Kuga (Art Director);Haruko Nobori (Color Design),Official Site,False,Young Animator Training Project 2025;Anime no Tane 2025,https://anilist.co/anime/185903,1763631657,0,0,2025-11-22T04:12:42.746799+00:00,anilist
185643,60613.0,Oshiri Tantei: STAR AND MOON,,おしりたんてい スター・アンド・ムーン,Oshiri Tantei: STAR AND MOON,MOVIE,1.0,76.0,FINISHED,OTHER,WINTER 2025,2025,Toei Animation,Toei Animation,Comedy;Mystery,Detective;Kids,,,31.0,0,0,80,0,80,1,7,18,3,23,29,2025-03-20,2025-03-20,,,"Story begins when Koala asks Butt Detective to find a missing relative who disappeared from an idol contest. The case takes Butt Detective to Stardust Island, the site of the contest, and also the home of the international criminal organization Phantom Thief Academy, headed by Phantom Thief G. Here, the organization advances its secret conspiracy, codenamed the Dark Age Plan. Butt Detective enters Stardust Island under the guise of an idol. At the same time, he joins forces with Phantom Thief U, who is out to steal back the valuable Moonlight Stone from Phantom Thief G. The story will also reveal more about Brown's past. <br><br> (Source: Anime News Network, edited) ",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b185643-GdoqcxGGXqq5.png,#f1d628,,youtube,B1aHxqkJNXs,Oshiri Tantei;Kaitou U;Kaitou B;Kaitou G;Kaitou H,Hiroki Shibata (Director);Hideaki Maniwa (Character Design);Miki Higashi (Art Director);Ryuutarou Masuda (Art Design);Aya Mori (Color Design),Official Site;Twitter;Instagram,False,,https://anilist.co/anime/185643,1763112035,0,0,2025-11-22T04:12:42.746821+00:00,anilist
183412,56335.0,Shimajirou: Shimajirou to Yuuki no Uta,,映画しまじろうしまじろうと ゆうきのうた,Shimajirou: Shimajirou to Yuuki no Uta,MOVIE,1.0,75.0,FINISHED,OTHER,WINTER 2025,2025,Benesse Corporation;Shimogumi;Shanghai Animation Film Studio,Shimogumi;Shanghai Animation Film Studio,Adventure;Comedy;Fantasy,,,,40.0,0,0,76,0,76,0,8,11,1,25,31,2025-03-14,2025-03-14,,,"The story centers on Miley, a young white tiger who is offered the lead role of Captain Hat by an acting troupe. Miley has no confidence in herself, so Shimajirou comes up with a plan to encourage her. Suddenly, they are sucked into a magical bag, and must embark on an adventure in the world within the bag. <br><br> (Source: Anime News Network)",JP,True,#映画しまじろう,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183412-aquaVDg24IRw.png,#ffe400,,youtube,tHuf3kkqi1M,Shimajirou Shimano;Mimirin Midorihara;Torippii Sorano,Tomohiro Kawamura (Director);Pierre Sugiura (Script);Brazily Ann Yamada (Script),Official Site,False,Shimajiro the Movie: Shimajiro and the Song of Courage,https://anilist.co/anime/183412,1762248290,0,0,2025-11-22T04:12:42.746839+00:00,anilist
189733,61197.0,Haai! Myakumyaku desu,,はーい！ミャクミャクです,Haai! Myakumyaku desu,TV_SHORT,8.0,2.0,FINISHED,OTHER,WINTER 2025,2025,Fanworks;NHK,Fanworks,Comedy;Supernatural,,,,50.0,0,0,58,0,58,1,4,19,1,12,22,2025-03-03,2025-03-06,,,"Myakumyaku is a mysterious creature born 3.5 billion years ago who wants to talk to someone about life and the future. And that's when he meets a lazy old man! Does the old man and Myakumyaku seem to get along? Or maybe not? A heartwarming comedy with conversations that will make you chuckle. <br><br> (Source: NHK, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189733-PgwNxBPV1BSA.jpg,#e4ae5d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/189733-wgNqQ2nrMjSt.jpg,,,Myakumyaku;Occha;Naoya;Narrator,Masanori Numaguchi (Director);Yuri Habuka (Music);Toru Hosokawa (Script);Kenichi Yoshida (3DCG);Kumi Matsui (Background Art),Official Site,False,Ha-i! Myaku Myaku Desu,https://anilist.co/anime/189733,1763717289,0,0,2025-11-22T04:12:42.746859+00:00,anilist
149118,51818.0,Enen no Shouboutai: San no Shou,Fire Force Season 3,炎炎ノ消防隊 参ノ章,Enen no Shouboutai: San no Shou,TV,12.0,24.0,FINISHED,MANGA,SPRING 2025,2025,David Production;DMM.com;Kodansha;Mainichi Broadcasting System;ADK Marketing Solutions;Crunchyroll;SANKYO;David Production,David Production,Action;Drama;Sci-Fi;Supernatural,Post-Apocalyptic;Cult;Male Protagonist;Dystopian;Conspiracy;Super Power;Demons;Ensemble Cast;Shounen;Firefighters,,78.0,78.0,0,467,96562,0,96562,1883,17019,38104,1691,1059,38689,2025-04-05,2025-06-21,,,"The third season of <i>Enen no Shouboutai</i>.<br><br> Shinra and the team are about to uncover the world’s greatest secret. But just as the other Special Fire Force Companies unite to face the looming disaster, Obi is captured by the Tokyo Imperial Army, and Company 8 is branded as traitors. Hunted by the Empire, they must fight alone to rescue Obi and stop the Evangelist—all while a new assassin and the corrupt Captain Burns block their path.<br><br> (Source: Crunchyroll)",JP,True,#炎炎ノ消防隊,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx149118-AOQb0xuTssGl.jpg,#ffa135,https://s4.anilist.co/file/anilistcdn/media/anime/banner/149118-neeUO11QUL0R.jpg,youtube,JOlRi9YFA5c,Shinra Kusakabe;Akitaru Oubi;Maki Oze;Takehisa Hinawa;Arthur Boyle,Atsushi Ookubo (Original Creator);Tatsuma Minamikawa (Director );Sei Tsuguta (Series Composition);Hideyuki Morioka (Character Design);Mika Yamamoto (Sub Character Design),Official Site;Twitter;Crunchyroll;YouTube;TikTok;Hulu;Disney Plus,False,Enen no Shouboutai 3rd Season;หน่วยผจญคนไฟลุก ภาค 3,https://anilist.co/anime/149118,1763777448,0,0,2025-11-22T04:12:42.746890+00:00,anilist
167336,56038.0,Lazarus,LAZARUS,ラザロ,Lazarus,TV,13.0,24.0,FINISHED,ORIGINAL,SPRING 2025,2025,Adult Swim;MAPPA;Sola Entertainment;Aniplex,MAPPA,Action;Sci-Fi;Thriller,Ensemble Cast;Crime;Medicine;Urban;Fugitive;Environmental;Drugs;Anti-Hero;Found Family;Male Protagonist,,70.0,70.0,0,0,92827,0,92827,1933,18081,24253,2354,4673,43466,2025-04-06,2025-06-29,,,"The year is 2052 — an era of unprecedented peace and prosperity prevails across the globe. The reason for this: mankind has been freed from sickness and pain. Nobel Prize winning neuroscientist Dr. Skinner has developed a miracle cure-all drug with no apparent drawbacks called Hapuna. Hapuna soon becomes ubiquitous… and essential. However, soon after Hapuna is officially introduced, Dr. Skinner vanishes. <br><br> Three years later, the world has moved on. But Dr. Skinner has returned — this time, as a harbinger of doom. Skinner announces that Hapuna has a short half-life. Everyone who has taken it will die approximately three years later. Death is coming for this sinful world — and coming soon. <br><br> As a response to this threat, a special task force of 5 agents is gathered from across the world to save humanity from Skinner’s plan. This group is called “Lazarus.” Can they find Skinner and develop a vaccine before time runs out? <br><br> (Source: Adult Swim)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx167336-KpGIIBie71OX.png,#e4ae5d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/167336-tDasHGggSBcH.jpg,youtube,7d2ot3PQBMs,Axel Gilberto;Doug Hadine;Christine Blake;Leland Astor;Eleina,Shinichirou Watanabe (Director);Akemi Hayashi (Character Design);Miho Sugiura (Art Director);Kana Tanabe (Color Design);Mitsuhiro Satou (Director of Photography),Official Site;Twitter;Max;Adult Swim;Hulu,False,,https://anilist.co/anime/167336,1763778195,0,0,2025-11-22T04:12:42.746918+00:00,anilist
178680,59160.0,WIND BREAKER Season 2,WIND BREAKER Season 2,WIND BREAKER Season 2,WIND BREAKER Season 2,TV,12.0,24.0,FINISHED,MANGA,SPRING 2025,2025,Aniplex;CloverWorks;Kodansha;Aiming;Mainichi Broadcasting System;Tohan;CloverWorks,CloverWorks,Action;Comedy;Drama,Delinquents;Gangs;Shounen;Found Family;Primarily Male Cast;Primarily Teen Cast;Male Protagonist;Tsundere;Rescue;Urban,,77.0,77.0,0,487,76179,0,76179,1857,15235,35987,1349,1777,21831,2025-04-04,2025-06-20,,,"The second season of <i>WIND BREAKER</i>.<br><br>  Welcome back to Furin High School, an institution infamous for its population of brawny brutes who solve every conflict with a show of strength. Some of the students even formed a group, Bofurin, which protects the town. Haruka Sakura, a first-year student who moved in from out of town, is only interested in one thing: fighting his way to the top! <br><br>  (Source: Crunchyroll, edited)",JP,True,#ウィンブレ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178680-nIAhCizY46ZU.jpg,#e4c9ae,https://s4.anilist.co/file/anilistcdn/media/anime/banner/178680-9HupCDo647QU.jpg,youtube,jp1bVUvYwYQ,Haruka Sakura;Ren Kaji;Tasuku Tsubakino;Akihiko Nirei;Kyoutarou Sugishita,Satoru Nii (Original Creator);Toshifumi Akai (Director );Shintarou Kawakubo (Original Work Assistance);Yuuta Hiraoka (Original Work Assistance);Genta Nagaishi (Original Work Assistance),Twitter;Official Site;Crunchyroll;Twitter;Facebook;TikTok;Bilibili TV;Amazon Prime Video,False,WB 2;ウィンブレ2; WBK 2;ウィンドブレイカー Season 2,https://anilist.co/anime/178680,1763778207,0,0,2025-11-22T04:12:42.746950+00:00,anilist
